CDRMIP,AWI,MPI-ESM1-2-LR,1pctCO2-cdr,T1
CDRMIP,AWI,MPI-ESM1-2-LR,esm-pi-cdr-pulse,T1
CDRMIP,AWI,MPI-ESM1-2-LR,esm-pi-CO2pulse,T1
CDRMIP,AWI,MPI-ESM1-2-LR,esm-ssp534-over,T2
CDRMIP,AWI,MPI-ESM1-2-LR,esm-ssp585ext,T2
CDRMIP,AWI,MPI-ESM1-2-LR,esm-ssp585-ocn-alk-stop,T3
CDRMIP,AWI,MPI-ESM1-2-LR,esm-ssp585-ocn-alk,T2
CDRMIP,AWI,MPI-ESM1-2-LR,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,AWI,MPI-ESM1-2-LR,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,AWI,MPI-ESM1-2-LR,esm-yr2010CO2-CO2pulse,T3
CDRMIP,AWI,MPI-ESM1-2-LR,esm-yr2010CO2-control,T3
CDRMIP,AWI,MPI-ESM1-2-LR,esm-yr2010CO2-noemit,T3
CDRMIP,AWI,MPI-ESM1-2-LR,yr2010CO2,T3
CDRMIP,BNU,BNU-ESM-1-1,1pctCO2-cdr,T1
CDRMIP,BNU,BNU-ESM-1-1,esm-pi-cdr-pulse,T1
CDRMIP,BNU,BNU-ESM-1-1,esm-pi-CO2pulse,T1
CDRMIP,BNU,BNU-ESM-1-1,esm-ssp534-over,T2
CDRMIP,BNU,BNU-ESM-1-1,esm-ssp585ext,T2
CDRMIP,BNU,BNU-ESM-1-1,esm-ssp585-ocn-alk-stop,T3
CDRMIP,BNU,BNU-ESM-1-1,esm-ssp585-ocn-alk,T2
CDRMIP,BNU,BNU-ESM-1-1,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,BNU,BNU-ESM-1-1,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,BNU,BNU-ESM-1-1,esm-yr2010CO2-CO2pulse,T3
CDRMIP,BNU,BNU-ESM-1-1,esm-yr2010CO2-control,T3
CDRMIP,BNU,BNU-ESM-1-1,esm-yr2010CO2-noemit,T3
CDRMIP,BNU,BNU-ESM-1-1,yr2010CO2,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,1pctCO2-cdr,T1
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-pi-cdr-pulse,T1
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-pi-CO2pulse,T1
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-ssp534-over,T2
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-ssp585ext,T2
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-ssp585-ocn-alk-stop,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-ssp585-ocn-alk,T2
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-yr2010CO2-CO2pulse,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-yr2010CO2-control,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,esm-yr2010CO2-noemit,T3
CDRMIP,CSIRO,ACCESS-ESM1-5,yr2010CO2,T3
CDRMIP,MIROC,MIROC-ES2L,1pctCO2-cdr,T1
CDRMIP,MIROC,MIROC-ES2L,esm-pi-cdr-pulse,T1
CDRMIP,MIROC,MIROC-ES2L,esm-pi-CO2pulse,T1
CDRMIP,MIROC,MIROC-ES2L,esm-ssp534-over,T2
CDRMIP,MIROC,MIROC-ES2L,esm-ssp585ext,T2
CDRMIP,MIROC,MIROC-ES2L,esm-ssp585-ocn-alk-stop,T3
CDRMIP,MIROC,MIROC-ES2L,esm-ssp585-ocn-alk,T2
CDRMIP,MIROC,MIROC-ES2L,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,MIROC,MIROC-ES2L,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,MIROC,MIROC-ES2L,esm-yr2010CO2-CO2pulse,T3
CDRMIP,MIROC,MIROC-ES2L,esm-yr2010CO2-control,T3
CDRMIP,MIROC,MIROC-ES2L,esm-yr2010CO2-noemit,T3
CDRMIP,MIROC,MIROC-ES2L,yr2010CO2,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,1pctCO2-cdr,T1
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-pi-cdr-pulse,T1
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-pi-CO2pulse,T1
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-ssp534-over,T2
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-ssp585ext,T2
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-ssp585-ocn-alk-stop,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-ssp585-ocn-alk,T2
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-yr2010CO2-CO2pulse,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-yr2010CO2-control,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,esm-yr2010CO2-noemit,T3
CDRMIP,MPI-M,MPI-ESM1-2-LR,yr2010CO2,T3
CDRMIP,NCAR,CESM2,1pctCO2-cdr,T1
CDRMIP,NCAR,CESM2,esm-pi-cdr-pulse,T1
CDRMIP,NCAR,CESM2,esm-pi-CO2pulse,T1
CDRMIP,NCAR,CESM2,esm-ssp534-over,T2
CDRMIP,NCAR,CESM2,esm-ssp585ext,T2
CDRMIP,NCAR,CESM2,esm-ssp585-ocn-alk-stop,T3
CDRMIP,NCAR,CESM2,esm-ssp585-ocn-alk,T2
CDRMIP,NCAR,CESM2,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,NCAR,CESM2,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,NCAR,CESM2,esm-yr2010CO2-CO2pulse,T3
CDRMIP,NCAR,CESM2,esm-yr2010CO2-control,T3
CDRMIP,NCAR,CESM2,esm-yr2010CO2-noemit,T3
CDRMIP,NCAR,CESM2,yr2010CO2,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2-cdr,T1
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-pi-cdr-pulse,T1
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-pi-CO2pulse,T1
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-ssp534-over,T2
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-ssp585ext,T2
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-ssp585-ocn-alk-stop,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-ssp585-ocn-alk,T2
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-ssp585-ssp126Lu-ext,T2
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-yr2010CO2-cdr-pulse,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-yr2010CO2-CO2pulse,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-yr2010CO2-control,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,esm-yr2010CO2-noemit,T3
CDRMIP,NOAA-GFDL,GFDL-ESM4,yr2010CO2,T3
