PAMIP,MIROC,MIROC6,amip-climSIC,T3
PAMIP,MIROC,MIROC6,amip-climSST,T3
PAMIP,MIROC,MIROC6,futSST-pdSIC,T2
PAMIP,MIROC,MIROC6,modelSST-futArcSIC,T3
PAMIP,MIROC,MIROC6,modelSST-pdSIC,T3
PAMIP,MIROC,MIROC6,pa-futAntSIC-ext,T3
PAMIP,MIROC,MIROC6,pa-futAntSIC,T2
PAMIP,MIROC,MIROC6,pa-futArcSIC-ext,T3
PAMIP,MIROC,MIROC6,pa-futArcSIC,T2
PAMIP,MIROC,MIROC6,pa-pdSIC-ext,T3
PAMIP,MIROC,MIROC6,pa-pdSIC,T2
PAMIP,MIROC,MIROC6,pa-piAntSIC,T2
PAMIP,MIROC,MIROC6,pa-piArcSIC,T2
PAMIP,MIROC,MIROC6,pdSST-futAntSIC,T1
PAMIP,MIROC,MIROC6,pdSST-futArcSICSIT,T3
PAMIP,MIROC,MIROC6,pdSST-futArcSIC,T1
PAMIP,MIROC,MIROC6,pdSST-futBKSeasSIC,T3
PAMIP,MIROC,MIROC6,pdSST-futOkhotskSIC,T3
PAMIP,MIROC,MIROC6,pdSST-pdSICSIT,T3
PAMIP,MIROC,MIROC6,pdSST-pdSIC,T1
PAMIP,MIROC,MIROC6,pdSST-piAntSIC,T1
PAMIP,MIROC,MIROC6,pdSST-piArcSIC,T1
PAMIP,MIROC,MIROC6,piSST-pdSIC,T1
PAMIP,MIROC,MIROC6,piSST-piSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,amip-climSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-G,amip-climSST,T3
PAMIP,NASA-GISS,GISS-E2-1-G,futSST-pdSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,modelSST-futArcSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-G,modelSST-pdSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pa-futAntSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pa-futAntSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,pa-futArcSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pa-futArcSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,pa-pdSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pa-pdSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,pa-piAntSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,pa-piArcSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-futAntSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-futArcSICSIT,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-futArcSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-futBKSeasSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-futOkhotskSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-pdSICSIT,T3
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-piAntSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,pdSST-piArcSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,piSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-G,piSST-piSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,amip-climSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-H,amip-climSST,T3
PAMIP,NASA-GISS,GISS-E2-1-H,futSST-pdSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,modelSST-futArcSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-H,modelSST-pdSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pa-futAntSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pa-futAntSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,pa-futArcSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pa-futArcSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,pa-pdSIC-ext,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pa-pdSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,pa-piAntSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,pa-piArcSIC,T2
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-futAntSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-futArcSICSIT,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-futArcSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-futBKSeasSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-futOkhotskSIC,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-pdSICSIT,T3
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-piAntSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,pdSST-piArcSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,piSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E2-1-H,piSST-piSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,amip-climSIC,T3
PAMIP,NASA-GISS,GISS-E3-G,amip-climSST,T3
PAMIP,NASA-GISS,GISS-E3-G,futSST-pdSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,modelSST-futArcSIC,T3
PAMIP,NASA-GISS,GISS-E3-G,modelSST-pdSIC,T3
PAMIP,NASA-GISS,GISS-E3-G,pa-futAntSIC-ext,T3
PAMIP,NASA-GISS,GISS-E3-G,pa-futAntSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,pa-futArcSIC-ext,T3
PAMIP,NASA-GISS,GISS-E3-G,pa-futArcSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,pa-pdSIC-ext,T3
PAMIP,NASA-GISS,GISS-E3-G,pa-pdSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,pa-piAntSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,pa-piArcSIC,T2
PAMIP,NASA-GISS,GISS-E3-G,pdSST-futAntSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,pdSST-futArcSICSIT,T3
PAMIP,NASA-GISS,GISS-E3-G,pdSST-futArcSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,pdSST-futBKSeasSIC,T3
PAMIP,NASA-GISS,GISS-E3-G,pdSST-futOkhotskSIC,T3
PAMIP,NASA-GISS,GISS-E3-G,pdSST-pdSICSIT,T3
PAMIP,NASA-GISS,GISS-E3-G,pdSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,pdSST-piAntSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,pdSST-piArcSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,piSST-pdSIC,T1
PAMIP,NASA-GISS,GISS-E3-G,piSST-piSIC,T2
PAMIP,NCAR,CESM2,amip-climSIC,T3
PAMIP,NCAR,CESM2,amip-climSST,T3
PAMIP,NCAR,CESM2,futSST-pdSIC,T2
PAMIP,NCAR,CESM2,modelSST-futArcSIC,T3
PAMIP,NCAR,CESM2,modelSST-pdSIC,T3
PAMIP,NCAR,CESM2,pa-futAntSIC-ext,T3
PAMIP,NCAR,CESM2,pa-futAntSIC,T2
PAMIP,NCAR,CESM2,pa-futArcSIC-ext,T3
PAMIP,NCAR,CESM2,pa-futArcSIC,T2
PAMIP,NCAR,CESM2,pa-pdSIC-ext,T3
PAMIP,NCAR,CESM2,pa-pdSIC,T2
PAMIP,NCAR,CESM2,pa-piAntSIC,T2
PAMIP,NCAR,CESM2,pa-piArcSIC,T2
PAMIP,NCAR,CESM2,pdSST-futAntSIC,T1
PAMIP,NCAR,CESM2,pdSST-futArcSICSIT,T3
PAMIP,NCAR,CESM2,pdSST-futArcSIC,T1
PAMIP,NCAR,CESM2,pdSST-futBKSeasSIC,T3
PAMIP,NCAR,CESM2,pdSST-futOkhotskSIC,T3
PAMIP,NCAR,CESM2,pdSST-pdSICSIT,T3
PAMIP,NCAR,CESM2,pdSST-pdSIC,T1
PAMIP,NCAR,CESM2,pdSST-piAntSIC,T1
PAMIP,NCAR,CESM2,pdSST-piArcSIC,T1
PAMIP,NCAR,CESM2,piSST-pdSIC,T1
PAMIP,NCAR,CESM2,piSST-piSIC,T2
